Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
366,3732472523,0,69,0,18107,147,233,5,69780,1297,233,
367,3732472578,0,64,0,18171,147,234,4,70014,1301,234,
368,3732472633,0,36,0,18207,147,234,3,70248,1304,234,
369,3732472688,0,46,1,18253,148,235,3,70483,1307,235,
370,3732472743,0,115,0,18368,148,236,4,70719,1311,236,
371,3732472798,0,32,0,18400,148,236,4,70955,1315,236,
372,3732472853,0,37,0,18437,148,236,5,71191,1320,236,
373,3732472908,0,55,1,18492,149,236,4,71427,1324,236,
374,3732472963,0,97,0,18589,149,237,4,71664,1328,237,
375,3732473018,0,34,0,18623,149,237,4,71901,1332,237,
376,3732473074,0,34,0,18657,149,237,4,72138,1336,237,
377,3732473129,0,96,0,18753,149,236,3,72374,1339,236,
378,3732473184,0,63,0,18816,149,236,4,72610,1343,236,
379,3732473239,0,32,0,18848,149,236,4,72846,1347,236,
380,3732473295,0,56,0,18904,149,236,4,73082,1351,236,
381,3732473350,0,109,0,19013,149,235,4,73317,1355,235,
382,3732473405,0,30,0,19043,149,236,2,73553,1357,236,
383,3732473459,0,37,0,19080,149,237,3,73790,1360,237,
384,3732473513,0,62,0,19142,149,237,3,74027,1363,237,
385,3732473568,0,90,0,19232,149,237,3,74264,1366,237,
386,3732473624,0,40,0,19272,149,237,4,74501,1370,237,
387,3732473679,0,40,0,19312,149,238,3,74739,1373,238,
388,3732473733,0,111,0,19423,149,238,3,74977,1376,238,
389,3732473787,0,53,0,19476,149,238,4,75215,1380,238,
390,3732473841,0,33,0,19509,149,238,3,75453,1383,238,
391,3732473897,0,56,0,19565,149,238,3,75691,1386,238,
392,3732473954,0,109,0,19674,149,238,4,75929,1390,238,
393,3732474009,0,34,0,19708,149,238,4,76167,1394,238,
394,3732474064,0,36,0,19744,149,238,4,76405,1398,238,
395,3732474119,0,72,0,19816,149,238,4,76643,1402,238,
396,3732474175,0,81,0,19897,149,238,5,76881,1407,238,
397,3732474230,0,41,0,19938,149,238,4,77119,1411,238,
398,3732474285,0,49,0,19987,149,239,3,77358,1414,239,
399,3732474341,0,113,1,20100,150,239,2,77597,1416,239,
400,3732474397,0,39,0,20139,150,239,4,77836,1420,239,
401,3732474452,0,43,0,20182,150,240,4,78076,1424,240,
402,3732474507,0,54,1,20236,151,240,3,78316,1427,240,
403,3732474562,0,103,0,20339,151,241,3,78557,1430,241,
404,3732474617,0,39,0,20378,151,241,5,78798,1435,241,
405,3732474672,0,38,0,20416,151,242,5,79040,1440,242,
406,3732474727,0,92,1,20508,152,240,4,79280,1444,240,
407,3732474782,0,73,0,20581,152,240,3,79520,1447,240,
