Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
410,3732200179,3,26,0,20148,93,258,4,82142,1468,258,
411,3732200234,3,121,0,20269,93,257,5,82399,1473,257,
412,3732200289,3,34,1,20303,94,257,5,82656,1478,257,
413,3732200343,3,38,0,20341,94,257,4,82913,1482,257,
414,3732200398,3,89,0,20430,94,256,4,83169,1486,256,
415,3732200453,3,67,0,20497,94,256,5,83425,1491,256,
416,3732200508,3,28,0,20525,94,256,4,83681,1495,256,
417,3732200563,3,39,0,20564,94,256,4,83937,1499,256,
418,3732200618,3,124,0,20688,94,256,4,84193,1503,256,
419,3732200673,3,43,0,20731,94,256,4,84449,1507,256,
420,3732200730,3,37,0,20768,94,256,5,84705,1512,256,
421,3732200785,3,40,1,20808,95,256,5,84961,1517,256,
422,3732200842,3,102,0,20910,95,255,4,85216,1521,255,
423,3732200897,3,38,1,20948,96,255,4,85471,1525,255,
424,3732200952,3,45,0,20993,96,255,5,85726,1530,255,
425,3732201008,3,99,0,21092,96,255,5,85981,1535,255,
426,3732201063,3,53,0,21145,96,256,4,86237,1539,256,
427,3732201119,3,40,0,21185,96,255,3,86492,1542,255,
428,3732201174,3,27,0,21212,96,255,5,86747,1547,255,
429,3732201233,3,126,0,21338,96,255,3,87002,1550,255,
430,3732201288,3,35,0,21373,96,255,4,87257,1554,255,
431,3732201343,3,41,0,21414,96,255,3,87512,1557,255,
432,3732201398,3,87,0,21501,96,255,5,87767,1562,255,
433,3732201455,3,65,0,21566,96,254,3,88021,1565,254,
434,3732201510,3,27,0,21593,96,254,5,88275,1570,254,
435,3732201565,3,36,0,21629,96,254,5,88529,1575,254,
436,3732201621,3,123,0,21752,96,254,3,88783,1578,254,
437,3732201676,3,41,0,21793,96,254,4,89037,1582,254,
438,3732201732,3,39,1,21832,97,254,3,89291,1585,254,
439,3732201786,3,49,0,21881,97,254,3,89545,1589,254,
440,3732201842,3,104,0,21985,97,254,4,89799,1593,254,
441,3732201897,3,32,0,22017,97,254,4,90053,1597,254,
442,3732201953,3,42,0,22059,97,255,5,90308,1602,255,
443,3732202009,3,108,1,22167,98,254,5,90562,1607,254,
444,3732202064,3,54,0,22221,98,254,4,90816,1611,254,
445,3732202119,3,38,0,22259,98,256,4,91072,1615,256,
446,3732202174,3,26,0,22285,98,256,5,91328,1620,256,
447,3732202230,3,129,1,22414,99,257,4,91585,1624,257,
448,3732202285,3,35,0,22449,99,257,5,91842,1629,257,
449,3732202340,3,42,0,22491,99,257,4,92099,1633,257,
450,3732202394,3,79,0,22570,99,257,4,92356,1637,257,
451,3732202449,3,67,0,22637,99,257,4,92613,1641,257,
452,3732202504,3,23,0,22660,99,257,5,92870,1646,257,
453,3732202559,3,48,0,22708,99,258,4,93128,1650,258,
454,3732202614,3,121,0,22829,99,258,4,93386,1654,258,
