Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
415,3731858530,3,21,0,21899,106,250,5,88803,1603,250,
416,3731858586,3,73,0,21972,106,250,3,89053,1606,250,
417,3731858642,3,69,0,22041,106,250,5,89303,1611,250,
418,3731858697,3,52,0,22093,106,250,4,89553,1615,250,
419,3731858751,3,26,0,22119,106,250,4,89803,1619,250,
420,3731858806,3,90,0,22209,106,249,5,90052,1624,249,
421,3731858862,3,71,0,22280,106,250,4,90302,1628,250,
422,3731858918,3,38,0,22318,106,250,5,90552,1633,250,
423,3731858974,3,41,0,22359,106,251,4,90803,1637,251,
424,3731859029,3,84,0,22443,106,251,5,91054,1642,251,
425,3731859085,3,66,0,22509,106,251,6,91305,1648,251,
426,3731859141,3,24,2,22533,108,251,6,91556,1654,251,
427,3731859197,3,77,0,22610,108,250,4,91806,1658,250,
428,3731859252,3,70,0,22680,108,250,5,92056,1663,250,
429,3731859307,3,48,0,22728,108,249,5,92305,1668,249,
430,3731859362,3,25,0,22753,108,249,4,92554,1672,249,
431,3731859418,3,87,0,22840,108,247,4,92801,1676,247,
432,3731859474,3,75,1,22915,109,247,4,93048,1680,247,
433,3731859529,3,20,0,22935,109,247,4,93295,1684,247,
434,3731859584,3,63,0,22998,109,247,4,93542,1688,247,
435,3731859639,3,83,0,23081,109,247,4,93789,1692,247,
436,3731859694,3,62,0,23143,109,247,5,94036,1697,247,
437,3731859749,3,27,1,23170,110,247,3,94283,1700,247,
438,3731859805,3,83,0,23253,110,247,5,94530,1705,247,
439,3731859859,3,69,0,23322,110,247,4,94777,1709,247,
440,3731859914,3,33,0,23355,110,247,5,95024,1714,247,
441,3731859969,3,30,0,23385,110,247,5,95271,1719,247,
442,3731860025,3,92,1,23477,111,247,4,95518,1723,247,
443,3731860081,3,80,0,23557,111,245,4,95763,1727,245,
444,3731860136,3,25,0,23582,111,245,4,96008,1731,245,
445,3731860191,3,74,0,23656,111,244,5,96252,1736,244,
446,3731860247,3,69,0,23725,111,242,5,96494,1741,242,
447,3731860303,3,40,0,23765,111,242,4,96736,1745,242,
448,3731860358,3,28,1,23793,112,242,4,96978,1749,242,
449,3731860413,3,79,1,23872,113,243,5,97221,1754,243,
450,3731860468,3,78,1,23950,114,243,5,97464,1759,243,
451,3731860523,3,26,0,23976,114,243,4,97707,1763,243,
452,3731860578,3,44,0,24020,114,243,4,97950,1767,243,
453,3731860634,3,89,0,24109,114,242,4,98192,1771,242,
